"","mo","wdsp","sndp","fog","NUM_CRIMES"
"1579",5,6.7,999.9,1,0.61587982832618
"1592",5,9.2,999.9,0,0.678111587982833
"1601",5,9.1,999.9,0,0.770386266094421
"1606",5,10.2,999.9,0,0.57725321888412
"1610",5,12.8,999.9,0,0.67381974248927
"1641",5,11.5,999.9,0,0.751072961373391
"1647",5,7.8,999.9,0,0.639484978540773
"1652",5,7.9,999.9,0,0.618025751072961
"1656",5,10.7,999.9,0,0.678111587982833
"1702",6,4.1,999.9,1,0.551502145922747
"1714",6,7.8,999.9,0,0.530042918454936
"1732",6,6.8,999.9,0,0.742489270386266
"1737",6,5.5,999.9,0,0.605150214592275
"1748",6,6.8,999.9,0,0.624463519313305
"1750",6,5.7,999.9,0,0.869098712446352
"1758",6,6.7,999.9,0,0.628755364806867
"1780",6,6.8,999.9,0,0.682403433476395
"1785",6,5.1,999.9,0,0.686695278969957
"1795",6,9,999.9,0,0.549356223175966
"1808",6,5.5,999.9,0,0.748927038626609
"1811",6,8.7,999.9,0,0.710300429184549
"1815",6,6.3,999.9,0,0.729613733905579
"1818",6,5.7,999.9,1,0.562231759656652
"1824",6,9.2,999.9,0,0.920600858369099
"1843",6,7.5,999.9,0,0.592274678111588
"1852",6,7.6,999.9,0,0.671673819742489
"1854",6,7.9,999.9,0,0.781115879828326
"1857",6,10.6,999.9,0,0.587982832618026
"1870",6,8.9,999.9,0,0.751072961373391
"1919",6,9.5,999.9,0,0.800429184549356
"1920",6,8.3,999.9,0,0.785407725321888
"1933",6,8.6,999.9,0,0.832618025751073
"1943",6,10.3,999.9,0,0.729613733905579
"1953",6,9.4,999.9,0,0.753218884120172
"1973",6,11.4,999.9,0,0.697424892703863
"1976",6,10.6,999.9,0,0.744635193133047
"1978",6,13.9,999.9,0,0.51931330472103
"1979",6,8.6,999.9,0,1
"1986",6,5.7,999.9,0,0.740343347639485
"2047",7,4.7,999.9,0,0.731759656652361
"2062",7,6.9,999.9,0,0.969957081545064
"2063",7,4.6,999.9,0,0.706008583690987
"2067",7,4.3,999.9,0,0.738197424892704
"2074",7,5,999.9,0,0.613733905579399
"2082",7,5.5,999.9,0,0.609442060085837
"2084",7,6.2,999.9,0,0.729613733905579
"2104",7,6.4,999.9,0,0.927038626609442
"2105",7,6.3,999.9,0,0.682403433476395
"2154",7,7.8,999.9,0,0.656652360515021
"2167",7,7.2,999.9,0,0.802575107296137
"2171",7,8.5,999.9,0,0.545064377682403
"2178",7,7.4,999.9,0,0.710300429184549
"2183",7,8.9,999.9,0,0.811158798283262
"2196",7,9.8,999.9,0,0.763948497854077
"2214",7,7.1,999.9,0,0.706008583690987
"2221",7,8.7,999.9,0,0.931330472103004
"2227",7,7.1,999.9,0,0.63519313304721
"2233",7,10.4,999.9,0,0.736051502145923
"2234",7,7.9,999.9,0,0.766094420600858
"2250",7,8,999.9,0,0.766094420600858
"2251",7,8.1,999.9,0,0.665236051502146
"2254",7,9.1,999.9,0,0.675965665236052
"2271",7,11.8,999.9,0,0.678111587982833
"2273",7,10.1,999.9,0,0.802575107296137
"2281",7,11.8,999.9,0,0.78755364806867
"2295",7,8.5,999.9,0,0.645922746781116
"2301",7,10,999.9,0,0.778969957081545
"2303",7,12.2,999.9,0,0.710300429184549
"2305",7,6,999.9,0,0.746781115879828
"2306",7,12.9,999.9,0,0.789699570815451
"2381",8,5.3,999.9,0,0.755364806866953
"2383",8,4,999.9,0,0.879828326180258
"2386",8,3.6,999.9,0,0.703862660944206
"2395",8,5.1,999.9,0,0.821888412017167
"2400",8,5.2,999.9,0,0.723175965665236
"2451",8,5.6,999.9,0,0.905579399141631
"2474",8,5.5,999.9,0,0.995708154506438
"2480",8,6.8,999.9,0,0.736051502145923
"2494",8,5.3,999.9,0,0.731759656652361
"2523",8,7.9,999.9,0,0.761802575107296
"2527",8,5.4,999.9,0,0.650214592274678
"2535",8,8.7,999.9,0,0.770386266094421
"2537",8,4.6,999.9,0,0.585836909871245
"2539",8,8.8,999.9,0,0.660944206008584
"2559",8,7.5,999.9,0,0.697424892703863
"2560",8,5.5,999.9,0,0.564377682403433
"2564",8,5.9,999.9,0,0.686695278969957
"2576",8,5.7,999.9,0,0.751072961373391
"2578",8,7,999.9,0,0.660944206008584
"2587",8,9.4,999.9,0,0.581545064377682
"2592",8,4.4,999.9,0,0.536480686695279
"2594",8,10.1,999.9,0,0.690987124463519
"2599",8,8.2,999.9,0,0.678111587982833
"2608",8,8,999.9,0,0.633047210300429
"2621",8,7.4,999.9,0,0.675965665236052
"2622",8,9.7,999.9,0,0.585836909871245
"2623",8,5.3,999.9,0,0.716738197424893
"2635",8,10.1,999.9,0,0.776824034334764
"2649",8,7.6,999.9,0,0.643776824034335
"2650",8,11.8,999.9,0,0.630901287553648
"2666",8,10.6,999.9,0,0.67381974248927
"2707",9,3.7,999.9,0,0.766094420600858
"2711",9,3.8,999.9,0,0.682403433476395
"2726",9,5.1,999.9,0,0.744635193133047
"2732",9,4.4,999.9,0,0.407725321888412
"2740",9,5.8,999.9,0,0.708154506437768
"2766",9,5.7,999.9,0,0.684549356223176
"2768",9,6.9,999.9,0,0.690987124463519
"2773",9,7.1,999.9,0,0.639484978540773
"2805",9,8.2,999.9,0,0.560085836909871
"2812",9,9.3,999.9,0,0.536480686695279
"2822",9,5.2,999.9,0,0.931330472103004
"2831",9,6.9,999.9,0,0.65450643776824
"2838",9,9,999.9,0,0.545064377682403
"2868",9,7.6,999.9,0,0.59656652360515
"2881",9,8.2,999.9,0,0.639484978540773
"2885",9,8.8,999.9,0,0.67381974248927
"2888",9,9.3,999.9,0,0.48068669527897
"2890",9,9.3,999.9,0,0.699570815450644
"2894",9,9.5,999.9,0,0.658798283261803
"2904",9,11.8,999.9,0,0.545064377682403
"2905",9,9,999.9,0,0.639484978540773
"2908",9,6.6,999.9,1,0.630901287553648
"2931",9,9.3,999.9,0,0.517167381974249
"2934",9,10.1,999.9,0,0.42274678111588
"2936",9,7.9,999.9,0,0.626609442060086
"2951",9,10,999.9,0,0.560085836909871
"2955",9,6.3,999.9,0,0.699570815450644
"2960",9,8.5,999.9,0,0.448497854077253
"2989",9,10.7,999.9,0,0.768240343347639
"3001",9,9.5,999.9,0,0.474248927038627
"3046",10,4,999.9,0,0.431330472103004
"3048",10,3.8,999.9,0,0.626609442060086
"3057",10,3,999.9,0,0.542918454935622
"3066",10,5.3,999.9,0,0.465665236051502
"3079",10,5.6,999.9,0,0.560085836909871
"3104",10,4.8,999.9,0,0.525751072961373
"3110",10,8.2,999.9,0,0.907725321888412
"3127",10,7,999.9,0,0.61587982832618
"3130",10,8.6,999.9,0,0.581545064377682
"3131",10,9,999.9,0,0.517167381974249
"3136",10,7.7,999.9,0,0.555793991416309
"3144",10,7.5,999.9,0,0.590128755364807
"3158",10,8.9,999.9,0,0.566523605150215
"3166",10,7,999.9,0,0.40343347639485
"3169",10,5.9,999.9,0,0.551502145922747
"3179",10,7.4,999.9,0,0.487124463519313
"3181",10,9.6,999.9,0,0.551502145922747
"3194",10,8.4,1.2,0,0.255364806866953
"3210",10,8.3,999.9,0,0.452789699570815
"3249",10,8.2,999.9,0,0.581545064377682
"3250",10,11.1,999.9,0,0.57725321888412
"3257",10,8,999.9,0,0.611587982832618
"3259",10,7.4,999.9,0,0.377682403433476
"3266",10,7.4,999.9,0,0.214592274678112
"3291",10,14.2,2,1,0.278969957081545
"3299",10,12.2,999.9,0,0.510729613733906
"3304",10,12.2,999.9,0,0.521459227467811
"3313",10,13.8,999.9,0,0.605150214592275
"3314",10,14.2,999.9,0,0.585836909871245
"3323",10,16.1,999.9,0,0.431330472103004
"3335",10,12.3,999.9,1,0.542918454935622
"3401",11,5.4,999.9,0,0.48068669527897
"3403",11,4.4,999.9,0,0.407725321888412
"3408",11,4.2,999.9,0,0.579399141630901
"3419",11,4.2,999.9,0,0.489270386266094
"3425",11,6.2,999.9,0,0.521459227467811
"3432",11,4.8,999.9,0,0.521459227467811
"3444",11,6.5,999.9,0,0.414163090128755
"3454",11,8.9,999.9,0,0.512875536480687
"3461",11,5,1.2,0,0.439914163090129
"3462",11,5.5,999.9,0,0.469957081545064
"3470",11,7.1,2,0,0.255364806866953
"3475",11,7.3,999.9,0,0.504291845493562
"3479",11,6,1.2,0,0.641630901287554
"3496",11,8.8,2,0,0.856223175965665
"3498",11,9.8,999.9,0,0.457081545064378
"3505",11,7.6,999.9,0,0.474248927038627
"3527",11,10.1,999.9,0,0.53862660944206
"3540",11,8,999.9,0,0.562231759656652
"3555",11,8.2,999.9,0,0.575107296137339
"3557",11,9.2,999.9,0,0.379828326180258
"3561",11,11.6,999.9,0,0.439914163090129
"3575",11,9.5,999.9,0,0.105150214592275
"3576",11,11.7,2,0,0.188841201716738
"3580",11,10.1,2,0,0.255364806866953
"3592",11,10.3,999.9,0,0.439914163090129
"3597",11,11.3,999.9,0,0.437768240343348
"3623",11,8.4,999.9,0,0.433476394849785
"3639",11,13.4,2,1,0.0751072961373391
"3663",11,14.6,999.9,0,0.435622317596566
"3677",11,18.3,999.9,0,0.381974248927039
"3722",12,3.7,999.9,0,0.572961373390558
"3748",12,5.6,999.9,0,0.354077253218884
"3763",12,5.3,999.9,0,0.517167381974249
"3774",12,7.7,999.9,0,0.476394849785408
"3775",12,7.3,999.9,0,0.618025751072961
"3785",12,4.7,999.9,1,0.354077253218884
"3786",12,5.6,999.9,0,0.386266094420601
"3817",12,5.8,999.9,0,0.517167381974249
"3823",12,7.5,999.9,0,0.497854077253219
"3825",12,6.9,999.9,0,0.585836909871245
"3847",12,8.1,999.9,0,0.111587982832618
"3850",12,7.8,999.9,0,0.42274678111588
"3867",12,10.3,999.9,0,0.324034334763948
"3872",12,8.6,999.9,0,0.502145922746781
"3882",12,5.1,999.9,0,0.478540772532189
"3888",12,9,999.9,0,0.48068669527897
"3899",12,9.8,999.9,0,0.416309012875536
"3902",12,10.1,999.9,0,0.454935622317597
"3915",12,10.1,999.9,0,0.495708154506438
"3918",12,11.7,999.9,0,0.536480686695279
"3928",12,9.1,999.9,0,0.570815450643777
"3939",12,10.7,999.9,0,0.493562231759657
"3941",12,9.6,999.9,0,0.594420600858369
"3955",12,10.2,999.9,0,0.452789699570815
"3960",12,9.6,999.9,0,0.42274678111588
"3970",12,9.3,999.9,0,0.315450643776824
"3972",12,11.4,999.9,0,0.61587982832618
"3995",12,13.8,999.9,0,0.463519313304721
"4004",12,9.1,999.9,0,0.527896995708155
"4007",12,13.7,999.9,0,0.336909871244635
"4013",12,16.8,1.2,0,0.1931330472103
"1",1,4.7,999.9,1,0.828042328042328
"2",1,3,999.9,1,0.666666666666667
"5",1,4.9,999.9,1,0.902116402116402
"6",1,3.3,999.9,1,0.664021164021164
"7",1,6.5,999.9,0,0.571428571428571
"11",1,7.8,1.2,1,0.563492063492063
"12",1,8.3,1.2,1,0.592592592592593
"14",1,7.9,999.9,1,0.78042328042328
"18",1,9.9,999.9,1,0.62962962962963
"19",1,8.5,1.2,1,0.714285714285714
"24",1,10.3,999.9,0,0.701058201058201
"26",1,8.4,1.2,0,0.777777777777778
"27",1,9.7,999.9,0,0.854497354497355
"28",1,5.8,999.9,1,0.753968253968254
"29",1,7.8,999.9,0,0.687830687830688
"30",1,7.6,1.2,1,0.746031746031746
"35",1,12.2,999.9,0,0.674603174603175
"36",1,13.7,999.9,1,0.698412698412698
"39",1,14.5,1.2,1,0.510582010582011
"40",1,15.9,999.9,1,0.507936507936508
"56",1,6,999.9,0,0.87037037037037
"78",1,4.8,1.2,1,0.764550264550265
"79",1,5.5,999.9,0,0.87037037037037
"94",1,6,1.2,1,0.666666666666667
"195",1,12.3,999.9,0,0.812169312169312
"235",1,10.4,999.9,0,0.738095238095238
"251",1,13.2,999.9,0,0.708994708994709
"326",1,7.6,1.2,1,0.547619047619048
"327",1,10.1,999.9,1,0.677248677248677
"336",1,14.9,1.2,1,0.357142857142857
"344",2,7.1,1.2,1,0.693121693121693
"345",2,7,1.2,1,0.687830687830688
"346",2,7,2,0,0.576719576719577
"349",2,6.2,999.9,0,0.997354497354497
"350",2,7.8,2,1,0.862433862433862
"351",2,7.9,999.9,1,0.616402116402116
"352",2,7.6,999.9,0,0.563492063492063
"354",2,8.3,1.2,0,0.582010582010582
"355",2,9.4,999.9,0,0.621693121693122
"356",2,8.3,1.2,0,0.767195767195767
"362",2,7.7,1.2,1,0.619047619047619
"366",2,10.2,999.9,0,0.772486772486772
"367",2,13.2,999.9,1,0.701058201058201
"369",2,14.1,999.9,0,0.788359788359788
"371",2,15.2,2,1,0.619047619047619
"372",2,15.8,999.9,1,0.394179894179894
"405",2,6.1,1.2,1,0.67989417989418
"413",2,5,1.2,0,0.664021164021164
"534",2,9,1.2,1,0.518518518518518
"537",2,10.9,999.9,0,0.838624338624339
"557",2,12.1,2,1,0.603174603174603
"558",2,11.2,999.9,1,0.793650793650794
"567",2,9.6,999.9,0,0.764550264550265
"572",2,11.1,1.2,1,0.521164021164021
"573",2,11.4,3.1,1,0.494708994708995
"575",2,8.8,1.2,0,0.727513227513228
"583",2,9.1,3.1,1,0.476190476190476
"636",2,16.5,999.9,0,0.740740740740741
"653",3,3.7,999.9,1,0.0714285714285714
"656",3,9,999.9,1,0.153439153439153
"658",3,6.7,999.9,1,0.0238095238095238
"659",3,7.5,999.9,0,0.701058201058201
"660",3,9.9,999.9,1,0.0529100529100529
"661",3,6.8,999.9,1,0.26984126984127
"662",3,7.9,999.9,1,0.277777777777778
"664",3,8,999.9,1,0.677248677248677
"665",3,8.4,999.9,1,0.150793650793651
"666",3,7.6,999.9,1,0.55026455026455
"667",3,10.3,999.9,1,0.592592592592593
"669",3,10.5,999.9,0,0.187830687830688
"671",3,7.4,999.9,0,0.584656084656085
"672",3,12.9,999.9,1,0.346560846560847
"674",3,10.4,999.9,1,0.521164021164021
"675",3,14.2,999.9,1,0.53968253968254
"676",3,14.7,999.9,0,0.716931216931217
"677",3,14.8,999.9,1,0.814814814814815
"682",3,9.8,999.9,0,0.711640211640212
"687",3,17.6,999.9,1,0.354497354497354
"704",3,5,999.9,1,0.58994708994709
"705",3,5.5,999.9,1,0.431216931216931
"717",3,6.2,999.9,0,0.621693121693122
"732",3,5.3,999.9,0,0.185185185185185
"733",3,4.9,999.9,0,0.148148148148148
"740",3,6.3,999.9,1,0.428571428571429
"871",3,9.5,999.9,1,0.661375661375661
"884",3,10.8,999.9,0,1
"974",3,13.2,999.9,0,0.216931216931217
"975",3,16.2,999.9,1,0.896825396825397
"978",3,10.6,999.9,0,0.584656084656085
"995",4,6.1,999.9,1,0.373015873015873
"997",4,5.6,999.9,1,0.21957671957672
"998",4,8,999.9,0,0.433862433862434
"999",4,6.8,1.2,1,0.150793650793651
"1000",4,8.1,1.2,0,0.0978835978835979
"1001",4,7.5,1.2,1,0.119047619047619
"1003",4,6.7,999.9,1,0.214285714285714
"1006",4,8.2,999.9,1,0.214285714285714
"1010",4,8.9,999.9,1,0.044973544973545
"1011",4,7.7,999.9,0,0.100529100529101
"1012",4,10.4,999.9,0,0.156084656084656
"1014",4,14.4,999.9,1,0.134920634920635
"1016",4,7.8,999.9,1,0.082010582010582
"1017",4,10,999.9,1,0.0846560846560847
"1019",4,15,999.9,1,0.150793650793651
"1020",4,6.6,999.9,1,0.201058201058201
"1022",4,11.6,2,0,0.253968253968254
"1024",4,8.1,999.9,0,0.357142857142857
"1026",4,12.7,999.9,1,0
"1039",4,6.1,999.9,1,0.169312169312169
"1057",4,4.1,999.9,0,0.0211640211640212
"1066",4,8,999.9,0,0.19047619047619
"1067",4,5.3,999.9,1,0.193121693121693
"1157",4,7.4,999.9,1,0.256613756613757
"1161",4,10.6,999.9,1,0.145502645502645
"1198",4,7.3,999.9,1,0.238095238095238
"1294",4,9,999.9,1,0.148148148148148
"1301",4,15.5,999.9,1,0.158730158730159
"1305",4,15.1,999.9,1,0.0793650793650794
"1326",5,6.8,999.9,0,0.335978835978836
"1328",5,7.9,999.9,0,0.732804232804233
"1333",5,6.1,999.9,1,0.351851851851852
"1334",5,8,999.9,0,0.325396825396825
"1337",5,7.4,999.9,0,0.23015873015873
"1339",5,8.7,999.9,1,0.264550264550265
"1343",5,7.1,999.9,1,0.481481481481481
"1344",5,8.2,999.9,0,0.552910052910053
"1346",5,8.8,999.9,1,0.193121693121693
"1348",5,8.5,999.9,1,0.19047619047619
"1351",5,12.8,999.9,0,0.185185185185185
"1352",5,10.4,999.9,1,0.277777777777778
"1353",5,8.1,999.9,1,0.486772486772487
"1354",5,9.9,999.9,0,0.137566137566138
"1356",5,12.3,999.9,0,0.203703703703704
"1373",5,3.7,999.9,0,0.560846560846561
"1375",5,3.9,999.9,1,0.447089947089947
"1379",5,4.9,999.9,0,0.523809523809524
"1394",5,6,999.9,1,0.222222222222222
"1400",5,6.2,999.9,1,0.529100529100529
"1412",5,6.8,999.9,0,0.251322751322751
"1530",5,10.2,999.9,0,0.330687830687831
"1533",5,7.2,999.9,1,0.492063492063492
"1539",5,10.8,999.9,0,0.452380952380952
"1544",5,6.8,999.9,1,0.558201058201058
"1551",5,8,999.9,0,0.251322751322751
"1557",5,9.9,999.9,0,0.407407407407407
"1565",5,11.1,999.9,1,0.283068783068783
"1577",5,9.1,999.9,1,0.566137566137566
"1665",6,7.4,999.9,0,0.552910052910053
"1667",6,6.6,999.9,0,0.46031746031746
"1668",6,4.2,999.9,0,0.621693121693122
"1671",6,5.4,999.9,0,0.626984126984127
"1672",6,5.8,999.9,0,0.62962962962963
"1673",6,7.6,999.9,0,0.415343915343915
"1675",6,8.2,999.9,0,0.425925925925926
"1676",6,9.5,999.9,0,0.452380952380952
"1677",6,5.6,999.9,0,0.489417989417989
"1678",6,6.6,999.9,1,0.806878306878307
"1679",6,5.6,999.9,0,0.616402116402116
"1680",6,5.4,999.9,1,0.502645502645503
"1682",6,6.7,999.9,1,0.597883597883598
"1683",6,5.6,999.9,1,0.534391534391534
"1685",6,8.4,999.9,1,0.674603174603175
"1686",6,5.9,999.9,1,0.494708994708995
"1687",6,12.8,999.9,0,0.82010582010582
"1688",6,7.6,999.9,1,0.759259259259259
"1689",6,6.6,999.9,1,0.425925925925926
"1690",6,12,999.9,1,0.489417989417989
"1697",6,8,999.9,1,0.558201058201058
"1698",6,12.3,999.9,1,0.341269841269841
"1721",6,6.8,999.9,1,0.653439153439153
"1759",6,5.9,999.9,1,0.67989417989418
"1767",6,7.4,999.9,0,0.497354497354497
"1873",6,10.1,999.9,1,0.555555555555556
"1877",6,6.1,999.9,1,0.560846560846561
"1883",6,12.2,999.9,1,0.362433862433862
"1983",6,13.9,999.9,1,0.349206349206349
"1999",7,6,999.9,0,0.767195767195767
"2001",7,7.2,999.9,1,0.64021164021164
"2002",7,5.9,999.9,1,0.502645502645503
"2003",7,7.4,999.9,1,0.875661375661376
"2010",7,6.7,999.9,0,0.626984126984127
"2012",7,7.9,999.9,1,0.685185185185185
"2013",7,9.3,999.9,1,0.666666666666667
"2015",7,7.7,999.9,0,0.67989417989418
"2016",7,7,999.9,0,0.505291005291005
"2017",7,8.8,999.9,1,0.600529100529101
"2019",7,9.1,999.9,0,0.743386243386243
"2021",7,4.8,999.9,1,0.494708994708995
"2022",7,11.3,999.9,1,0.801587301587302
"2023",7,7.7,999.9,1,0.666666666666667
"2025",7,12.4,999.9,1,0.685185185185185
"2042",7,4.9,999.9,0,0.746031746031746
"2044",7,7.3,999.9,1,0.701058201058201
"2058",7,3.6,999.9,0,0.703703703703704
"2066",7,5,999.9,0,0.944444444444444
"2069",7,5.8,999.9,0,0.740740740740741
"2072",7,5.7,999.9,0,0.693121693121693
"2085",7,4.6,999.9,0,0.843915343915344
"2096",7,5.7,999.9,0,0.523809523809524
"2103",7,5.9,999.9,0,0.716931216931217
"2117",7,7.2,999.9,1,0.637566137566138
"2120",7,5.6,999.9,0,0.788359788359788
"2129",7,4.9,999.9,0,0.994708994708995
"2257",7,10.8,999.9,1,0.62962962962963
"2261",7,9.5,999.9,0,0.695767195767196
"2263",7,9.6,999.9,0,0.76984126984127
"2284",7,7.9,999.9,1,0.608465608465608
"2336",8,4.5,999.9,0,0.761904761904762
"2338",8,4.8,999.9,0,0.71957671957672
"2339",8,4.8,999.9,0,0.624338624338624
"2344",8,8.3,999.9,0,0.798941798941799
"2345",8,6.2,999.9,0,0.727513227513228
"2346",8,6.8,999.9,0,0.777777777777778
"2348",8,7.3,999.9,1,0.67989417989418
"2349",8,7.8,999.9,0,0.788359788359788
"2353",8,8.3,999.9,0,0.793650793650794
"2355",8,8.7,999.9,0,0.867724867724868
"2358",8,6.7,999.9,1,0.529100529100529
"2359",8,7.3,999.9,0,0.71957671957672
"2360",8,10.2,999.9,0,0.457671957671958
"2364",8,11,999.9,1,0.735449735449735
"2397",8,5.5,999.9,0,0.69047619047619
"2404",8,4.9,999.9,0,0.714285714285714
"2421",8,5.4,999.9,0,0.740740740740741
"2426",8,7.3,999.9,0,0.600529100529101
"2438",8,4.8,999.9,1,0.682539682539683
"2442",8,6.5,999.9,1,0.873015873015873
"2448",8,5.6,999.9,0,0.544973544973545
"2467",8,4.6,999.9,0,0.624338624338624
"2470",8,6.7,999.9,0,0.711640211640212
"2476",8,4.7,999.9,0,0.597883597883598
"2492",8,7.1,999.9,0,0.73015873015873
"2603",8,9.9,999.9,0,0.751322751322751
"2610",8,8.4,999.9,0,0.666666666666667
"2611",8,8.1,999.9,0,0.626984126984127
"2615",8,9.9,999.9,0,0.587301587301587
"2617",8,8.7,999.9,0,0.751322751322751
"2677",9,2.7,999.9,0,0.584656084656085
"2678",9,9.1,999.9,1,0.772486772486772
"2679",9,6.5,999.9,0,0.632275132275132
"2681",9,7.8,999.9,0,0.664021164021164
"2683",9,5.3,999.9,0,0.624338624338624
"2685",9,6.6,999.9,0,0.542328042328042
"2686",9,8.4,999.9,1,0.515873015873016
"2687",9,6.8,999.9,0,0.825396825396825
"2693",9,9.4,999.9,1,0.462962962962963
"2694",9,10.3,999.9,1,0.521164021164021
"2695",9,7,999.9,0,0.396825396825397
"2696",9,8.7,999.9,1,0.473544973544974
"2699",9,12.1,999.9,1,0.468253968253968
"2702",9,11.7,999.9,0,0.547619047619048
"2703",9,11.9,999.9,0,0.566137566137566
"2730",9,5.5,999.9,0,0.465608465608466
"2733",9,5.2,999.9,0,0.584656084656085
"2758",9,5.9,999.9,0,0.714285714285714
"2760",9,6.5,999.9,0,0.526455026455027
"2782",9,7,999.9,0,0.568783068783069
"2800",9,6.5,999.9,1,0.80952380952381
"2910",9,8.7,999.9,1,0.558201058201058
"2923",9,8.6,999.9,0,0.743386243386243
"2941",9,11.3,999.9,0,0.624338624338624
"2945",9,11,999.9,0,0.693121693121693
"2959",9,9.2,999.9,1,0.735449735449735
"2963",9,9.9,999.9,0,0.804232804232804
"2964",9,12.6,999.9,0,0.55026455026455
"2965",9,11.1,999.9,0,0.756613756613757
"2970",9,12.8,999.9,0,0.441798941798942
"3007",10,5.2,999.9,1,0.396825396825397
"3008",10,4.7,999.9,1,0.626984126984127
"3012",10,7.8,999.9,0,0.478835978835979
"3013",10,8.2,999.9,1,0.494708994708995
"3016",10,8.4,999.9,0,0.753968253968254
"3017",10,4,999.9,0,0.515873015873016
"3020",10,10.2,999.9,0,0.751322751322751
"3023",10,6.2,999.9,1,0.425925925925926
"3025",10,7.5,999.9,1,0.568783068783069
"3027",10,9.2,999.9,0,0.650793650793651
"3028",10,9.3,999.9,1,0.62962962962963
"3029",10,9,999.9,0,0.492063492063492
"3034",10,7.4,999.9,0,0.492063492063492
"3035",10,10.2,999.9,1,0.468253968253968
"3036",10,8.3,999.9,1,0.568783068783069
"3037",10,10.4,999.9,0,0.817460317460317
"3039",10,9.1,999.9,0,0.761904761904762
"3040",10,11,999.9,0,0.563492063492063
"3041",10,9.8,999.9,0,0.748677248677249
"3042",10,9.3,999.9,0,0.58994708994709
"3043",10,10.3,999.9,1,0.547619047619048
"3231",10,8.1,999.9,0,0.664021164021164
"3237",10,6.3,999.9,0,0.526455026455027
"3243",10,8.5,999.9,1,0.71957671957672
"3251",10,10.4,999.9,0,0.600529100529101
"3261",10,9.2,999.9,0,0.534391534391534
"3272",10,10.5,999.9,1,0.502645502645503
"3282",10,11.8,999.9,1,0.566137566137566
"3285",10,8.8,999.9,0,0.67989417989418
"3332",10,13.2,999.9,1,0.738095238095238
"3334",10,11.8,999.9,1,0.664021164021164
"3351",11,7,999.9,1,0.30952380952381
"3354",11,9,999.9,0,0.671957671957672
"3356",11,8,999.9,0,0.656084656084656
"3359",11,7.9,999.9,1,0.373015873015873
"3361",11,7.7,999.9,0,0.328042328042328
"3363",11,10.7,999.9,0,0.735449735449735
"3364",11,7.4,999.9,1,0.436507936507937
"3366",11,8.2,999.9,0,0.785714285714286
"3371",11,9,999.9,0,0.433862433862434
"3373",11,8.8,999.9,1,0.0634920634920635
"3374",11,8.8,999.9,0,0.677248677248677
"3375",11,7.2,999.9,0,0.605820105820106
"3378",11,11.7,999.9,0,0.354497354497354
"3381",11,8.5,999.9,0,0.362433862433862
"3384",11,16.9,999.9,1,0.328042328042328
"3385",11,12.5,999.9,0,0.732804232804233
"3387",11,11.9,999.9,0,0.396825396825397
"3388",11,14.3,999.9,1,0.608465608465608
"3409",11,5.2,999.9,1,0.378306878306878
"3440",11,5.7,999.9,0,0.452380952380952
"3450",11,6.7,999.9,0,0.447089947089947
"3459",11,6.4,999.9,0,0.558201058201058
"3465",11,5.5,999.9,0,0.404761904761905
"3550",11,7.8,999.9,0,0.277777777777778
"3600",11,9.3,999.9,0,0.619047619047619
"3601",11,11.3,999.9,0,0.76984126984127
"3661",11,16.7,999.9,0,0.402116402116402
"3662",11,13.4,999.9,1,0.314814814814815
"3667",11,17.4,999.9,0,0.851851851851852
"3675",11,18.6,999.9,1,0.404761904761905
"3678",12,3,999.9,1,0.523809523809524
"3679",12,5.4,999.9,0,0.373015873015873
"3680",12,9.8,999.9,0,0.558201058201058
"3684",12,7.4,999.9,0,0.335978835978836
"3688",12,9.3,999.9,0,0.492063492063492
"3689",12,7.8,999.9,0,0.420634920634921
"3690",12,5.8,1.2,1,0.161375661375661
"3691",12,9.7,999.9,0,0.431216931216931
"3695",12,7.2,999.9,0,0.476190476190476
"3696",12,6.5,999.9,0,0.515873015873016
"3701",12,6.8,999.9,1,0.478835978835979
"3702",12,7,999.9,0,0.547619047619048
"3704",12,8.5,999.9,1,0.417989417989418
"3705",12,10.9,999.9,0,0.484126984126984
"3706",12,10.8,999.9,1,0.0846560846560847
"3707",12,6.1,999.9,0,0.486772486772487
"3709",12,11.1,999.9,1,0.616402116402116
"3710",12,11.2,999.9,1,0.423280423280423
"3712",12,12.9,1.2,1,0.28042328042328
"3714",12,9.9,999.9,1,0.650793650793651
"3716",12,16.6,999.9,1,0.574074074074074
"3717",12,16.8,999.9,1,0.346560846560847
"3733",12,5.9,999.9,0,0.526455026455027
"3740",12,6,999.9,1,0.396825396825397
"3744",12,3.9,999.9,0,0.486772486772487
"3789",12,3.9,999.9,0,0.558201058201058
"3933",12,9.7,999.9,0,0.283068783068783
"3938",12,11.9,999.9,1,0.357142857142857
"3951",12,8.1,999.9,1,0.343915343915344
"3954",12,8.7,999.9,0,0.19047619047619
"3958",12,9.9,999.9,0,0.558201058201058
"3",1,4,999.9,0,0.520215633423181
"4",1,3.3,999.9,0,0.318059299191375
"8",1,7.6,999.9,1,0.44743935309973
"9",1,6.6,999.9,1,0.471698113207547
"10",1,8,999.9,1,0.455525606469003
"13",1,7.6,999.9,0,0.347708894878706
"15",1,8.4,999.9,1,0.423180592991914
"16",1,8,999.9,1,0.291105121293801
"17",1,8.3,3.9,0,0.307277628032345
"20",1,7.9,999.9,1,0.226415094339623
