date,year,mo,da,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
2013-11-30,2013,11,30,37.9,23.8,1026.3,10.0,7.7,11.1,19.0,51.1,18.0,0.0,999.9,0
2013-12-01,2013,12,01,37.7,30.1,1018.8,8.8,5.2,9.9,17.1,51.1,30.0,0.0,999.9,0
2013-12-02,2013,12,02,37.5,29.3,1013.7,7.9,4.5,8.9,999.9,44.1,30.0,0.0,999.9,0
2013-12-03,2013,12,03,42.0,39.2,1007.4,3.0,7.0,9.9,15.9,51.1,33.1,0.09,999.9,0
2013-12-04,2013,12,04,50.5,48.7,1006.1,2.9,7.9,12.0,20.0,57.2,48.0,0.0,999.9,0
2013-12-05,2013,12,05,34.7,26.5,1012.5,9.5,13.7,19.0,27.0,57.0,25.0,0.0,999.9,0
2013-12-06,2013,12,06,20.8,9.3,1027.7,10.0,8.2,11.1,999.9,25.0,18.0,0.0,999.9,0
2013-12-07,2013,12,07,14.8,2.1,1037.7,10.0,6.8,11.1,999.9,21.9,9.0,0.0,999.9,0
2013-12-08,2013,12,08,20.7,11.2,1031.6,7.5,7.1,15.0,19.0,25.0,9.0,0.0,1.2,0
2013-12-09,2013,12,09,21.7,15.9,1018.9,6.0,11.3,18.1,26.0,26.1,12.9,0.1,2.0,0
2013-12-10,2013,12,10,10.7,0.8,1022.6,9.7,12.1,19.0,28.0,26.1,1.0,0.0,1.2,0
2013-12-11,2013,12,11,16.7,7.9,1029.2,7.4,8.6,14.0,24.1,21.9,1.0,0.0,2.0,0
2013-12-12,2013,12,12,7.6,-2.4,1033.0,10.0,9.7,15.0,22.9,21.0,-2.9,0.01,1.2,0
2013-12-13,2013,12,13,21.6,13.9,1023.6,9.9,4.4,8.9,999.9,30.0,16.0,0.0,1.2,0
2013-12-14,2013,12,14,29.7,26.0,1018.0,3.4,9.0,13.0,17.1,30.9,15.1,0.12,5.1,1
2013-12-15,2013,12,15,18.8,12.0,1017.0,9.3,10.8,15.0,20.0,30.0,12.0,0.02,5.1,0
2013-12-16,2013,12,16,15.3,6.0,1021.2,8.4,4.1,8.9,999.9,23.0,12.0,0.0,3.9,0
2013-12-17,2013,12,17,22.6,18.1,1017.8,5.9,9.4,15.0,20.0,33.8,17.1,0.01,3.9,0
2013-12-18,2013,12,18,24.9,13.9,1019.4,10.0,9.4,15.0,22.9,33.1,16.0,0.0,3.9,0
2013-12-19,2013,12,19,35.9,29.6,1012.6,9.7,6.6,17.1,24.1,43.0,16.0,0.0,2.0,0
2013-12-20,2013,12,20,36.1,35.1,1009.3,2.7,5.8,9.9,999.9,43.0,34.0,0.09,1.2,1
2013-12-21,2013,12,21,33.8,33.0,1009.6,1.9,5.3,12.0,999.9,37.0,32.0,0.09,999.9,1
2013-12-22,2013,12,22,33.9,31.5,1007.5,6.5,10.9,18.1,28.0,36.0,30.0,0.28,999.9,0
2013-12-23,2013,12,23,20.5,14.4,1025.2,8.6,10.6,15.0,19.0,35.1,7.0,0.03,999.9,0
2013-12-24,2013,12,24,5.5,-2.3,1034.6,10.0,8.7,15.0,24.1,27.0,-0.9,0.0,999.9,0
2013-12-25,2013,12,25,21.6,15.5,1027.6,8.4,9.1,12.0,21.0,27.0,15.1,0.0,999.9,0
2013-12-26,2013,12,26,24.4,18.4,1024.1,8.1,9.3,15.9,21.0,34.0,15.1,0.02,1.2,0
2013-12-27,2013,12,27,35.3,28.0,1024.3,9.4,7.2,13.0,19.0,44.1,15.1,0.0,999.9,0
2013-12-28,2013,12,28,41.7,31.6,1018.1,10.0,10.5,14.0,22.9,51.1,26.1,0.0,999.9,0
2013-12-29,2013,12,29,34.4,27.7,1011.6,9.0,10.4,20.0,26.0,51.1,23.0,0.0,999.9,0
2013-12-30,2013,12,30,11.9,1.9,1025.7,9.5,7.6,14.0,999.9,23.0,3.0,0.0,999.9,0
2013-12-31,2013,12,31,9.5,3.8,1027.2,6.3,6.5,9.9,999.9,15.1,3.0,0.01,1.2,0
2014-01-01,2014,01,01,18.9,14.9,1026.5,3.7,9.5,15.9,22.9,24.1,3.9,0.07,3.9,1
2014-01-02,2014,01,02,20.2,15.4,1022.9,3.0,12.7,19.0,25.1,24.1,14.0,0.02,9.8,1
2014-01-03,2014,01,03,7.2,-1.3,1029.8,9.9,8.7,15.9,25.1,21.9,-2.0,0.01,9.1,0
2014-01-04,2014,01,04,24.5,16.2,1014.5,8.7,14.4,21.0,29.9,33.1,17.1,0.0,7.1,1
2014-01-05,2014,01,05,23.6,20.9,1016.2,1.2,12.6,22.0,27.0,33.1,10.0,0.22,1.2,1
2014-01-06,2014,01,06,-7.5,-16.8,1023.1,8.1,16.4,22.9,31.1,7.0,-14.1,0.01,9.8,0
2014-01-07,2014,01,07,-5.8,-14.2,1028.2,10.0,11.7,18.1,24.1,3.9,-15.0,0.0,9.8,0
2014-01-08,2014,01,08,6.2,-1.0,1030.2,10.0,2.6,6.0,999.9,15.1,-11.0,0.0,9.8,0
2014-01-09,2014,01,09,11.4,5.9,1033.6,8.0,3.4,9.9,999.9,23.0,-2.0,0.0,7.9,0
2014-01-10,2014,01,10,31.7,30.2,1018.1,1.5,7.2,13.0,18.1,39.9,24.1,0.0,5.1,1
2014-01-11,2014,01,11,37.6,35.6,1000.8,5.8,10.7,17.1,26.0,42.1,28.9,0.93,2.0,1
2014-01-12,2014,01,12,33.5,27.4,1008.8,9.9,11.8,17.1,28.0,41.0,28.9,0.07,1.2,0
2014-01-13,2014,01,13,42.4,32.8,1002.8,10.0,12.2,17.1,24.1,46.9,28.9,0.0,1.2,0
2014-01-14,2014,01,14,31.0,25.5,1007.1,8.9,10.9,25.1,35.9,46.9,27.0,0.0,999.9,0
2014-01-15,2014,01,15,20.3,12.1,1016.7,9.1,11.7,21.0,28.0,35.1,16.0,0.0,999.9,0
2014-01-16,2014,01,16,26.0,19.8,1008.4,8.3,12.6,18.1,28.9,35.6,17.1,0.0,999.9,0
2014-01-17,2014,01,17,18.3,8.6,1009.8,9.2,10.8,17.1,27.0,35.1,12.9,0.0,999.9,0
2014-01-18,2014,01,18,15.5,10.5,1014.4,6.1,8.1,11.1,19.0,21.0,10.9,0.0,1.2,1
2014-01-19,2014,01,19,21.2,16.1,1008.9,8.3,10.8,20.0,26.0,34.0,10.9,0.04,1.2,0
2014-01-20,2014,01,20,34.0,27.2,1007.4,9.6,7.7,14.0,20.0,39.0,26.6,0.0,1.2,0
2014-01-21,2014,01,21,12.2,4.3,1023.8,5.9,13.6,21.0,28.9,37.0,3.0,0.0,5.1,1
2014-01-22,2014,01,22,6.9,-0.7,1021.0,7.6,7.6,15.9,22.0,19.9,1.0,0.0,5.1,0
2014-01-23,2014,01,23,4.4,-6.6,1029.6,9.9,13.0,17.1,28.9,15.1,-2.0,0.0,3.1,0
2014-01-24,2014,01,24,6.0,-3.7,1026.6,10.0,14.0,24.1,35.0,23.0,-6.0,0.0,3.1,0
2014-01-25,2014,01,25,23.5,12.5,1003.7,6.8,16.7,22.0,29.9,33.8,10.9,0.01,3.1,0
2014-01-26,2014,01,26,16.4,7.4,1004.2,8.9,10.4,20.0,35.0,33.1,7.0,0.09,3.9,0
2014-01-27,2014,01,27,4.5,-6.2,1020.2,8.9,14.6,24.1,34.0,32.0,-4.0,0.01,5.9,0
2014-01-28,2014,01,28,-4.5,-14.4,1032.1,10.0,9.2,14.0,18.1,6.1,-11.0,0.0,3.9,0
2014-01-29,2014,01,29,8.3,-3.4,1025.3,10.0,8.9,15.9,20.0,21.9,-11.0,0.0,3.1,0
2014-01-30,2014,01,30,24.0,11.5,1013.9,9.2,15.3,26.0,38.1,32.0,19.9,0.0,2.0,1
2014-01-31,2014,01,31,24.9,16.4,1017.9,9.9,6.4,14.0,21.0,33.8,19.0,0.0,2.0,0
2014-02-01,2014,02,01,26.8,23.9,1018.2,2.5,5.2,12.0,15.9,32.0,19.0,0.07,3.9,1
2014-02-02,2014,02,02,21.3,13.8,1023.8,8.5,7.1,9.9,999.9,32.0,15.1,0.15,3.9,0
2014-02-03,2014,02,03,11.4,2.1,1029.2,9.9,3.5,8.0,999.9,23.0,1.0,0.0,3.9,0
2014-02-04,2014,02,04,17.4,7.8,1030.0,9.5,3.7,12.0,999.9,25.0,1.0,0.0,3.9,0
2014-02-05,2014,02,05,23.4,19.4,1022.9,2.2,13.3,19.0,28.9,25.0,10.0,0.04,9.8,0
2014-02-06,2014,02,06,7.3,0.6,1032.0,9.0,8.7,13.0,999.9,25.0,-0.9,0.01,9.1,0
2014-02-07,2014,02,07,3.0,-5.7,1031.3,10.0,9.6,15.0,20.0,12.0,-2.9,0.0,7.9,0
2014-02-08,2014,02,08,10.7,4.0,1028.6,7.5,5.0,8.9,999.9,16.0,-2.9,0.0,11.0,1
2014-02-09,2014,02,09,15.7,9.7,1022.6,7.5,6.0,12.0,17.1,19.9,6.1,0.07,9.8,0
2014-02-10,2014,02,10,6.9,-3.8,1029.6,9.8,6.7,9.9,999.9,19.9,-2.0,0.0,7.9,0
2014-02-11,2014,02,11,5.4,-5.0,1034.2,10.0,5.1,8.0,999.9,15.1,-4.0,0.0,7.9,0
2014-02-12,2014,02,12,10.6,1.9,1027.5,10.0,4.7,8.0,999.9,23.0,-4.0,0.0,7.1,0
2014-02-13,2014,02,13,22.2,10.0,1013.2,9.5,6.8,14.0,20.0,30.9,1.9,0.0,7.1,0
2014-02-14,2014,02,14,20.4,12.0,1006.7,9.4,10.4,20.0,31.1,33.8,12.9,0.0,7.1,0
2014-02-15,2014,02,15,15.2,6.5,1017.8,10.0,5.1,8.9,18.1,24.1,6.1,0.0,5.9,0
2014-02-16,2014,02,16,20.9,13.9,1019.9,6.7,7.5,11.1,999.9,28.4,15.8,0.01,5.9,0
2014-02-17,2014,02,17,23.9,18.0,1022.1,6.5,8.7,17.1,25.1,28.0,18.0,0.0,11.0,1
2014-02-18,2014,02,18,32.2,24.5,1010.6,6.7,10.2,18.1,25.1,45.0,21.9,0.38,5.9,0
2014-02-19,2014,02,19,38.2,28.1,1009.9,10.0,7.7,13.0,20.0,45.0,23.0,0.0,3.9,0
2014-02-20,2014,02,20,37.0,34.2,1007.2,4.8,6.5,15.9,22.0,50.0,32.0,0.27,2.0,1
2014-02-21,2014,02,21,35.0,26.4,1000.7,8.3,22.8,31.1,41.0,51.8,28.0,0.5,1.2,0
2014-02-22,2014,02,22,29.9,14.0,1014.2,10.0,10.6,15.9,18.1,37.0,23.0,0.0,1.2,0
2014-02-23,2014,02,23,23.8,9.0,1021.8,10.0,8.9,14.0,21.0,35.1,17.1,0.0,999.9,0
2014-02-24,2014,02,24,19.1,6.3,1025.5,10.0,11.1,15.0,22.0,28.9,12.9,0.0,999.9,0
2014-02-25,2014,02,25,19.3,6.9,1024.4,10.0,8.7,15.0,20.0,25.0,12.9,0.0,999.9,0
2014-02-26,2014,02,26,8.4,-4.5,1025.0,10.0,12.9,18.1,28.9,24.1,1.9,0.0,999.9,0
2014-02-27,2014,02,27,12.0,-6.2,1016.6,9.8,14.5,24.1,31.1,19.0,6.1,0.0,999.9,0
2014-02-28,2014,02,28,13.7,-1.6,1023.0,10.0,7.6,12.0,19.0,30.0,6.1,0.0,999.9,0
2014-03-01,2014,03,01,26.3,16.2,1020.6,7.9,7.4,14.0,18.1,32.0,6.1,0.02,999.9,0
2014-03-02,2014,03,02,12.4,5.0,1029.9,5.5,10.0,13.0,999.9,32.0,9.0,0.04,3.1,1
2014-03-03,2014,03,03,8.5,-4.4,1033.1,8.9,6.5,13.0,999.9,19.9,1.0,0.01,2.0,0
2014-03-04,2014,03,04,17.0,4.2,1027.8,9.8,5.7,9.9,999.9,27.0,1.0,0.0,2.0,0
2014-03-05,2014,03,05,22.2,14.5,1027.5,6.5,10.4,15.0,999.9,27.0,12.0,0.0,3.1,0
2014-03-06,2014,03,06,23.1,13.0,1028.9,10.0,7.6,13.0,999.9,32.0,16.0,0.02,3.1,0
2014-03-07,2014,03,07,31.1,20.3,1017.6,8.7,6.4,12.0,18.1,46.0,16.0,0.0,2.0,0
2014-03-08,2014,03,08,32.9,26.8,1019.3,7.8,10.4,17.1,24.1,46.0,19.9,0.0,999.9,0
2014-03-09,2014,03,09,28.9,21.6,1022.8,8.6,7.9,17.1,22.0,39.9,21.0,0.01,999.9,0
2014-03-10,2014,03,10,45.7,34.2,1007.7,9.2,13.0,15.0,24.1,54.0,39.9,0.0,999.9,0
2014-03-11,2014,03,11,44.0,35.9,1005.6,10.0,6.8,19.0,26.0,54.0,39.0,0.0,999.9,0
2014-03-12,2014,03,12,30.2,24.5,1011.9,6.7,16.1,24.1,34.0,51.1,23.0,0.5,3.1,1
2014-03-13,2014,03,13,22.7,14.5,1020.1,10.0,7.8,15.9,24.1,34.0,14.0,0.13,3.1,0
2014-03-14,2014,03,14,42.9,32.0,1007.4,10.0,14.3,24.1,31.1,54.0,34.0,0.0,1.2,0
2014-03-15,2014,03,15,37.0,27.7,1016.6,10.0,9.7,15.9,22.0,54.0,32.0,0.0,999.9,0
2014-03-16,2014,03,16,24.9,14.7,1027.0,9.1,17.7,22.9,28.9,39.9,19.0,0.0,999.9,0
2014-03-17,2014,03,17,26.5,11.5,1017.6,10.0,8.4,15.9,19.0,39.0,19.0,0.0,999.9,0
2014-03-18,2014,03,18,38.6,28.5,1011.2,9.9,9.4,15.9,22.0,51.1,19.9,0.0,999.9,0
2014-03-19,2014,03,19,43.9,39.5,1006.5,7.4,9.7,17.1,27.0,51.1,30.0,0.15,999.9,0
2014-03-20,2014,03,20,37.3,27.1,1016.9,9.3,9.3,17.1,22.9,48.0,30.9,0.24,999.9,0
2014-03-21,2014,03,21,42.1,32.8,1013.8,8.2,7.8,15.0,21.0,57.9,30.9,0.0,999.9,0
2014-03-22,2014,03,22,41.9,28.9,1017.1,10.0,11.7,20.0,28.0,57.9,33.1,0.0,999.9,0
2014-03-23,2014,03,23,27.3,12.8,1029.1,9.3,9.8,15.0,999.9,42.1,21.0,0.0,999.9,0
2014-03-24,2014,03,24,26.3,10.6,1027.7,10.0,4.9,12.0,15.9,37.0,19.9,0.0,999.9,0
2014-03-25,2014,03,25,27.9,13.4,1020.1,8.9,11.7,19.0,24.1,37.0,19.9,0.0,999.9,0
2014-03-26,2014,03,26,26.7,8.2,1025.4,10.0,7.7,12.0,22.9,39.0,17.1,0.0,999.9,0
2014-03-27,2014,03,27,39.7,29.6,1012.9,9.1,13.9,18.1,28.0,50.0,35.1,0.04,999.9,0
2014-03-28,2014,03,28,43.5,38.3,1009.5,9.1,13.7,22.0,36.9,55.0,35.1,0.1,999.9,0
2014-03-29,2014,03,29,35.5,28.3,1023.0,9.5,9.6,15.9,21.0,39.9,33.8,0.02,999.9,0
2014-03-30,2014,03,30,38.7,22.0,1023.7,10.0,5.8,13.0,19.0,57.0,25.0,0.0,999.9,0
2014-03-31,2014,03,31,53.7,31.2,1015.5,10.0,11.7,25.1,36.9,66.0,44.1,0.0,999.9,0
2014-04-01,2014,04,01,47.1,29.9,1009.8,10.0,17.1,22.9,35.9,68.0,34.0,0.03,999.9,0
2014-04-02,2014,04,02,41.8,28.5,1020.3,10.0,9.0,15.0,999.9,57.0,34.0,0.0,999.9,0
2014-04-03,2014,04,03,38.8,34.9,1014.4,6.8,11.5,17.1,22.9,45.0,36.0,0.42,999.9,0
2014-04-04,2014,04,04,40.6,37.1,1003.9,5.1,13.4,24.1,34.0,46.0,37.0,0.66,999.9,1
2014-04-05,2014,04,05,40.0,23.8,1019.8,10.0,8.4,15.0,25.1,48.9,33.1,0.01,999.9,0
2014-04-06,2014,04,06,44.7,24.6,1020.1,10.0,6.4,11.1,999.9,55.9,33.1,0.0,999.9,0
2014-04-07,2014,04,07,46.0,30.0,1009.7,10.0,6.9,17.1,999.9,55.9,36.0,0.0,999.9,0
2014-04-08,2014,04,08,49.6,36.5,1006.2,9.1,5.9,11.1,999.9,57.0,37.0,0.02,999.9,0
2014-04-09,2014,04,09,49.6,32.6,1014.5,9.9,5.7,18.1,22.0,63.0,36.0,0.0,999.9,0
2014-04-10,2014,04,10,57.6,36.2,1008.5,10.0,11.8,17.1,25.1,64.0,51.1,0.0,999.9,0
2014-04-11,2014,04,11,55.4,26.6,1015.1,10.0,4.5,15.9,21.0,70.0,41.0,0.0,999.9,0
2014-04-12,2014,04,12,64.6,39.2,1012.4,10.0,10.5,25.1,38.1,80.1,41.0,0.0,999.9,0
2014-04-13,2014,04,13,61.3,52.2,1005.4,8.8,11.2,15.9,25.1,73.9,46.9,0.0,999.9,0
2014-04-14,2014,04,14,49.5,44.8,1004.0,8.1,14.9,26.0,38.1,66.2,33.1,0.45,999.9,0
2014-04-15,2014,04,15,31.8,21.2,1020.1,8.2,10.3,15.0,18.1,36.0,27.0,0.16,1.2,0
2014-04-16,2014,04,16,39.6,22.0,1024.7,10.0,10.2,18.1,28.9,52.0,27.0,0.0,999.9,0
2014-04-17,2014,04,17,50.7,30.5,1021.9,10.0,12.7,17.1,22.9,63.0,30.9,0.0,999.9,0
2014-04-18,2014,04,18,49.0,36.9,1026.2,9.9,6.6,12.0,999.9,63.0,42.1,0.0,999.9,0
2014-04-19,2014,04,19,47.3,33.7,1027.8,10.0,8.4,13.0,999.9,64.0,37.9,0.0,999.9,0
2014-04-20,2014,04,20,61.2,34.8,1022.2,10.0,8.9,12.0,22.0,78.1,37.9,0.0,999.9,0
2014-04-21,2014,04,21,67.5,46.0,1013.5,9.4,8.3,18.1,27.0,78.1,46.9,0.0,999.9,0
2014-04-22,2014,04,22,53.3,42.2,1013.0,8.5,10.9,21.0,24.1,62.6,44.1,0.51,999.9,0
2014-04-23,2014,04,23,43.0,27.8,1020.7,10.0,9.1,13.0,14.0,60.1,37.0,0.0,999.9,0
2014-04-24,2014,04,24,50.5,32.5,1015.1,9.9,11.0,20.0,29.9,64.0,37.0,0.03,999.9,0
2014-04-25,2014,04,25,57.9,39.3,1006.7,9.5,11.0,19.0,27.0,69.1,41.0,0.24,999.9,0
2014-04-26,2014,04,26,51.9,34.5,1013.6,10.0,10.6,17.1,21.0,69.1,42.1,0.01,999.9,0
2014-04-27,2014,04,27,48.9,37.3,1015.2,9.8,13.8,19.0,25.1,61.0,39.9,0.01,999.9,0
2014-04-28,2014,04,28,52.2,42.0,1007.3,8.9,14.5,25.1,32.1,61.0,42.1,0.11,999.9,0
2014-04-29,2014,04,29,56.0,48.7,1000.0,7.0,9.8,19.0,27.0,66.9,46.9,0.43,999.9,0
2014-04-30,2014,04,30,52.0,45.9,1006.0,9.5,8.2,15.9,21.0,66.9,46.9,0.07,999.9,0
2014-05-01,2014,05,01,46.3,40.2,1007.5,9.6,12.1,18.1,27.0,53.1,43.0,0.13,999.9,0
2014-05-02,2014,05,02,49.1,43.2,1009.5,9.8,9.8,14.0,18.1,55.0,43.0,0.08,999.9,0
2014-05-03,2014,05,03,57.0,40.6,1007.1,10.0,12.8,21.0,31.1,80.1,46.9,0.04,999.9,0
2014-05-04,2014,05,04,56.1,33.0,1014.7,10.0,9.6,15.9,22.0,68.0,48.9,0.0,999.9,0
2014-05-05,2014,05,05,50.9,34.6,1016.1,10.0,11.7,18.1,22.0,61.0,46.9,0.01,999.9,0
2014-05-06,2014,05,06,53.1,36.9,1015.0,10.0,11.5,19.0,999.9,63.0,45.0,0.0,999.9,0
2014-05-07,2014,05,07,63.8,44.7,1010.2,10.0,9.3,15.0,17.1,80.1,45.0,0.0,999.9,0
2014-05-08,2014,05,08,75.5,56.4,1008.9,10.0,10.3,17.1,28.0,93.0,52.0,0.0,999.9,0
2014-05-09,2014,05,09,72.5,59.9,1006.5,8.6,14.9,21.0,32.1,93.0,66.0,0.84,999.9,0
2014-05-10,2014,05,10,64.2,43.7,1012.0,10.0,6.6,17.1,22.0,77.0,52.0,0.59,999.9,0
2014-05-11,2014,05,11,71.2,49.4,1013.2,10.0,7.7,22.0,32.1,84.9,52.0,0.0,999.9,0
2014-05-12,2014,05,12,73.6,65.9,1010.8,9.8,11.2,21.0,35.9,86.0,63.0,0.41,999.9,0
2014-05-13,2014,05,13,67.2,61.0,1012.4,9.8,10.4,19.0,31.1,86.0,55.9,0.17,999.9,0
2014-05-14,2014,05,14,54.7,42.3,1020.3,10.0,8.9,14.0,20.0,70.0,53.1,0.14,999.9,0
2014-05-15,2014,05,15,47.6,39.4,1015.0,7.3,13.1,20.0,27.0,57.0,43.0,0.24,999.9,0
2014-05-16,2014,05,16,42.9,35.5,1017.7,10.0,8.9,13.0,999.9,57.0,41.0,0.08,999.9,0
2014-05-17,2014,05,17,49.7,35.3,1020.0,9.4,6.7,12.0,15.9,61.0,41.0,0.08,999.9,0
2014-05-18,2014,05,18,58.1,36.3,1022.8,10.0,7.7,13.0,17.1,70.0,41.0,0.0,999.9,0
2014-05-19,2014,05,19,62.7,39.5,1021.2,10.0,9.7,18.1,29.9,71.1,48.0,0.0,999.9,0
2014-05-20,2014,05,20,73.3,54.6,1011.9,10.0,10.6,13.0,22.0,87.1,53.1,0.0,999.9,0
2014-05-21,2014,05,21,77.4,63.1,1009.7,9.1,6.9,25.1,32.1,89.1,63.0,0.65,999.9,0
2014-05-22,2014,05,22,67.1,49.8,1016.2,10.0,8.3,14.0,20.0,89.1,60.1,0.01,999.9,0
2014-05-23,2014,05,23,60.1,46.4,1021.3,10.0,4.8,11.1,15.0,69.1,53.1,0.0,999.9,0
2014-05-24,2014,05,24,61.2,44.4,1022.3,10.0,4.1,12.0,999.9,73.9,50.0,0.0,999.9,0
2014-05-25,2014,05,25,68.0,46.7,1019.5,10.0,3.5,9.9,18.1,84.9,50.0,0.0,999.9,0
2014-05-26,2014,05,26,76.5,58.4,1015.7,10.0,6.3,12.0,19.0,90.0,54.0,0.0,999.9,0
2014-05-27,2014,05,27,76.0,66.7,1012.5,9.9,8.3,15.9,19.0,90.0,66.9,0.08,999.9,0
2014-05-28,2014,05,28,66.1,57.6,1014.7,8.0,7.2,14.0,999.9,84.9,60.1,1.18,999.9,0
2014-05-29,2014,05,29,65.3,53.6,1018.0,9.8,8.5,13.0,18.1,77.0,57.0,0.68,999.9,0
2014-05-30,2014,05,30,67.4,52.8,1020.2,10.0,7.0,12.0,999.9,79.0,57.0,0.0,999.9,0
2014-05-31,2014,05,31,72.9,52.6,1020.2,10.0,7.0,13.0,18.1,89.1,57.0,0.0,999.9,0
2014-06-01,2014,06,01,78.6,57.1,1015.9,10.0,8.5,15.0,22.9,91.9,60.1,0.0,999.9,0
2014-06-02,2014,06,02,78.1,66.4,1010.3,10.0,14.3,28.9,46.0,91.9,69.1,0.0,999.9,0
2014-06-03,2014,06,03,76.5,56.4,1011.2,10.0,9.9,15.9,21.0,84.9,69.1,0.2,999.9,0
2014-06-04,2014,06,04,67.0,54.3,1010.3,9.0,9.0,17.1,22.0,82.0,61.0,0.02,999.9,0
2014-06-05,2014,06,05,64.9,47.4,1013.7,9.7,7.2,13.0,999.9,75.0,55.9,0.1,999.9,0
2014-06-06,2014,06,06,68.9,41.7,1014.6,10.0,4.7,12.0,15.9,82.0,54.0,0.0,999.9,0
2014-06-07,2014,06,07,73.5,47.1,1013.6,10.0,5.0,11.1,18.1,84.9,54.0,0.0,999.9,0
2014-06-08,2014,06,08,65.3,51.7,1012.9,9.1,13.9,19.0,25.1,84.9,55.0,0.33,999.9,0
2014-06-09,2014,06,09,65.9,50.0,1015.1,10.0,7.3,13.0,999.9,79.0,55.0,0.21,999.9,0
2014-06-10,2014,06,10,63.3,53.2,1012.2,8.5,6.4,9.9,999.9,79.0,55.9,0.0,999.9,0
2014-06-11,2014,06,11,64.2,61.0,1005.7,4.5,7.5,17.1,22.9,70.0,59.0,0.45,999.9,0
2014-06-12,2014,06,12,69.6,61.2,1007.6,7.3,7.1,15.0,22.9,82.0,62.1,0.03,999.9,0
2014-06-13,2014,06,13,66.6,45.5,1012.8,10.0,7.7,11.1,18.1,82.0,57.0,0.01,999.9,0
2014-06-14,2014,06,14,68.6,42.9,1017.1,10.0,6.3,12.0,20.0,80.1,57.0,0.0,999.9,0
2014-06-15,2014,06,15,75.1,52.9,1012.7,10.0,12.7,20.0,31.1,86.0,57.0,0.0,999.9,0
2014-06-16,2014,06,16,80.1,63.6,1014.5,10.0,6.9,9.9,15.9,90.0,64.0,0.0,999.9,0
2014-06-17,2014,06,17,84.8,68.9,1010.4,9.9,12.9,21.0,29.9,93.0,69.1,0.0,999.9,0
2014-06-18,2014,06,18,79.7,69.0,1011.8,9.4,9.9,21.0,33.0,93.0,70.0,0.0,999.9,0
2014-06-19,2014,06,19,68.3,63.6,1016.9,6.0,6.8,15.0,999.9,84.9,60.1,0.84,999.9,0
2014-06-20,2014,06,20,75.7,68.6,1013.6,7.8,7.3,11.1,17.1,86.0,60.1,0.37,999.9,0
2014-06-21,2014,06,21,71.3,64.1,1013.6,6.4,5.8,24.1,31.1,86.0,63.0,0.01,999.9,0
2014-06-22,2014,06,22,71.6,65.3,1011.7,8.3,4.7,8.9,999.9,84.9,63.0,0.73,999.9,0
2014-06-23,2014,06,23,73.1,66.9,1009.9,8.2,4.8,8.9,999.9,84.0,66.0,0.08,999.9,0
2014-06-24,2014,06,24,77.6,70.0,1009.7,8.8,6.0,25.1,29.9,84.9,69.1,0.13,999.9,0
2014-06-25,2014,06,25,70.8,65.7,1013.2,6.4,4.1,12.0,999.9,84.9,63.0,1.1,999.9,0
2014-06-26,2014,06,26,66.1,59.6,1017.3,6.8,6.0,9.9,999.9,79.0,60.1,0.02,999.9,0
2014-06-27,2014,06,27,74.0,63.2,1015.6,6.4,8.0,13.0,20.0,91.0,60.1,0.0,999.9,0
2014-06-28,2014,06,28,81.3,69.5,1014.6,9.8,9.2,24.1,34.0,91.0,62.1,0.0,999.9,0
2014-06-29,2014,06,29,78.7,69.9,1012.6,9.7,11.0,15.9,24.1,88.0,71.1,0.2,999.9,0
2014-06-30,2014,06,30,80.4,72.2,1008.8,9.7,11.6,15.9,24.1,88.0,71.1,0.2,999.9,0
2014-07-01,2014,07,01,74.4,65.0,1005.6,8.2,14.0,36.9,49.9,88.0,68.0,1.87,999.9,1
2014-07-02,2014,07,02,69.2,57.9,1009.9,9.7,9.3,14.0,21.0,84.0,60.1,0.03,999.9,0
2014-07-03,2014,07,03,64.7,53.5,1019.0,7.9,6.9,13.0,18.1,75.0,57.0,0.17,999.9,0
2014-07-04,2014,07,04,70.1,47.8,1023.8,10.0,5.9,9.9,999.9,79.0,57.0,0.05,999.9,0
2014-07-05,2014,07,05,72.0,53.5,1022.7,8.8,7.5,14.0,19.0,79.0,60.1,0.0,999.9,0
2014-07-06,2014,07,06,75.3,64.1,1013.1,10.0,9.9,18.1,22.0,89.1,63.0,0.01,999.9,0
2014-07-07,2014,07,07,81.5,68.3,1005.7,10.0,10.7,21.0,32.1,89.1,66.0,0.48,999.9,0
2014-07-08,2014,07,08,78.9,63.1,1004.5,9.6,11.2,17.1,26.0,89.1,72.0,0.48,999.9,0
2014-07-09,2014,07,09,73.4,57.7,1011.4,10.0,6.4,14.0,21.0,84.0,64.0,0.0,999.9,0
2014-07-10,2014,07,10,71.3,57.6,1019.1,10.0,4.6,12.0,15.0,81.0,63.0,0.0,999.9,0
2014-07-11,2014,07,11,73.5,52.1,1020.8,10.0,5.3,9.9,999.9,82.9,63.0,0.0,999.9,0
2014-07-12,2014,07,12,76.6,65.7,1016.7,8.6,8.1,19.0,25.1,82.9,63.0,0.18,999.9,1
2014-07-13,2014,07,13,77.7,68.3,1011.4,9.8,8.6,17.1,33.0,86.0,70.0,3.31,999.9,0
2014-07-14,2014,07,14,74.4,59.6,1010.1,9.5,6.7,14.0,20.0,86.0,66.9,0.04,999.9,0
2014-07-15,2014,07,15,64.8,51.2,1011.5,10.0,10.0,14.0,19.0,81.0,57.0,0.37,999.9,0
