"","day","temp","NUM_CRIMES"
"12",4,32.5,0.592592592592593
"14",6,34.1,0.78042328042328
"18",7,32.2,0.62962962962963
"19",6,33.2,0.714285714285714
"24",3,28.2,0.701058201058201
"26",2,36.6,0.777777777777778
"27",1,34.2,0.854497354497355
"28",3,33.5,0.753968253968254
"29",2,34.9,0.687830687830688
"30",1,32.6,0.746031746031746
"35",7,32.3,0.674603174603175
"36",4,34.2,0.698412698412698
"39",6,30.9,0.510582010582011
"40",6,36.3,0.507936507936508
"56",1,31.1,0.87037037037037
"78",5,36.1,0.764550264550265
"79",5,39.6,0.87037037037037
"94",1,23,0.666666666666667
"195",4,26.1,0.812169312169312
"235",3,24.7,0.738095238095238
"251",4,42.4,0.708994708994709
"326",7,28.5,0.547619047619048
"327",5,46.5,0.677248677248677
"336",7,10.2,0.357142857142857
"344",1,32,0.693121693121693
"345",3,29.5,0.687830687830688
"346",5,6.3,0.576719576719577
"349",1,39.5,0.997354497354497
"350",5,29.7,0.862433862433862
"351",1,41.4,0.616402116402116
"352",3,25.1,0.563492063492063
"354",6,25.3,0.582010582010582
"355",4,19.7,0.621693121693122
"356",5,23.6,0.767195767195767
"362",1,34.1,0.619047619047619
"366",7,42.1,0.772486772486772
"367",3,30,0.701058201058201
"369",7,41.7,0.788359788359788
"371",3,31.2,0.619047619047619
"372",2,37.7,0.394179894179894
"405",6,30.7,0.67989417989418
"413",7,29.7,0.664021164021164
"534",7,29.9,0.518518518518518
"537",6,35.7,0.838624338624339
"557",6,18.6,0.603174603174603
"558",2,36.7,0.793650793650794
"567",5,21.9,0.764550264550265
"572",4,27.1,0.521164021164021
"573",4,28.6,0.494708994708995
"575",2,30.5,0.727513227513228
"583",4,24.5,0.476190476190476
"636",2,36.3,0.740740740740741
"653",1,35.6,0.0714285714285714
"656",5,42.4,0.153439153439153
"658",7,30.7,0.0238095238095238
"659",4,44.6,0.701058201058201
"660",2,39.6,0.0529100529100529
"661",6,49.3,0.26984126984127
"662",4,45.3,0.277777777777778
"664",3,41.6,0.677248677248677
"665",4,47.8,0.150793650793651
"666",2,40.6,0.55026455026455
"667",7,35.3,0.592592592592593
"669",6,30.5,0.187830687830688
"671",6,35,0.584656084656085
"672",5,48.1,0.346560846560847
"674",2,43.9,0.521164021164021
"675",1,54.1,0.53968253968254
"676",7,49.8,0.716931216931217
"677",5,43.4,0.814814814814815
"682",2,39.2,0.711640211640212
"687",7,52.2,0.354497354497354
"704",3,38.5,0.58994708994709
"705",1,36,0.431216931216931
"717",1,45.4,0.621693121693122
"732",3,43,0.185185185185185
"733",2,38.6,0.148148148148148
"740",3,41.3,0.428571428571429
"871",6,38.7,0.661375661375661
"884",7,40.1,1
"974",1,45,0.216931216931217
"975",5,36.1,0.896825396825397
"978",4,42.1,0.584656084656085
"995",5,54.2,0.373015873015873
"997",1,48.1,0.21957671957672
"998",3,42.9,0.433862433862434
"999",5,37.6,0.150793650793651
"1000",4,37,0.0978835978835979
"1001",3,33.5,0.119047619047619
"1003",6,50.6,0.214285714285714
"1006",6,47.4,0.214285714285714
"1010",7,55.7,0.044973544973545
"1011",7,42,0.100529100529101
"1012",5,40.5,0.156084656084656
"1014",2,46.8,0.134920634920635
"1016",1,53.3,0.082010582010582
"1017",6,44.3,0.0846560846560847
"1019",4,45.8,0.150793650793651
"1020",3,59.1,0.201058201058201
"1022",6,43.4,0.253968253968254
"1024",1,48.9,0.357142857142857
"1026",2,35.8,0
"1039",3,46.3,0.169312169312169
"1057",4,44,0.0211640211640212
"1066",5,44.6,0.19047619047619
"1067",4,51.4,0.193121693121693
"1157",2,62.3,0.256613756613757
"1161",7,50.1,0.145502645502645
"1198",2,64.8,0.238095238095238
"1294",3,56.6,0.148148148148148
"1301",4,46,0.158730158730159
"1305",1,44.8,0.0793650793650794
"1326",4,60.8,0.335978835978836
"1328",1,78.2,0.732804232804233
"1333",1,61.3,0.351851851851852
"1334",7,66.2,0.325396825396825
"1337",2,49.6,0.23015873015873
"1339",4,60.7,0.264550264550265
"1343",5,66.8,0.481481481481481
"1344",6,60.2,0.552910052910053
"1346",2,44.9,0.193121693121693
"1348",7,59.5,0.19047619047619
"1351",1,47.3,0.185185185185185
"1352",7,48.7,0.277777777777778
"1353",4,74.6,0.486772486772487
"1354",4,55.4,0.137566137566138
"1356",5,43.3,0.203703703703704
"1373",5,51.6,0.560846560846561
"1375",5,61.6,0.447089947089947
"1379",7,74.8,0.523809523809524
"1394",1,42.9,0.222222222222222
"1400",3,79.1,0.529100529100529
"1412",3,49,0.251322751322751
"1530",6,66,0.330687830687831
"1533",6,65.7,0.492063492063492
"1539",3,58.9,0.452380952380952
"1544",2,78.7,0.558201058201058
"1551",6,43.1,0.251322751322751
"1557",3,54.6,0.407407407407407
"1565",2,55.1,0.283068783068783
"1577",5,67.9,0.566137566137566
"1665",1,64.2,0.552910052910053
"1667",5,79.7,0.46031746031746
"1668",5,81,0.621693121693122
"1671",3,75.4,0.626984126984127
"1672",5,70.2,0.62962962962963
"1673",1,76,0.415343915343915
"1675",6,74.1,0.425925925925926
"1676",7,62.2,0.452380952380952
"1677",2,70.3,0.489417989417989
"1678",1,75.6,0.806878306878307
"1679",4,77.7,0.616402116402116
"1680",5,75.3,0.502645502645503
"1682",7,75.1,0.597883597883598
"1683",2,78.8,0.534391534391534
"1685",3,77.8,0.674603174603175
"1686",1,79.7,0.494708994708995
"1687",2,78.1,0.82010582010582
"1688",6,81.9,0.759259259259259
"1689",4,77.5,0.425925925925926
"1690",4,69.4,0.489417989417989
"1697",6,77.8,0.558201058201058
"1698",2,81,0.341269841269841
"1721",4,73,0.653439153439153
"1759",7,77.2,0.67989417989418
"1767",7,67.5,0.497354497354497
"1873",2,69.3,0.555555555555556
"1877",3,69.5,0.560846560846561
"1883",6,60,0.362433862433862
"1983",3,76.7,0.349206349206349
"1999",5,77.6,0.767195767195767
"2001",3,77,0.64021164021164
"2002",2,86.1,0.502645502645503
"2003",3,80.4,0.875661375661376
"2010",2,76.4,0.626984126984127
"2012",6,78,0.685185185185185
"2013",3,79.8,0.666666666666667
"2015",2,78.3,0.67989417989418
"2016",4,84.1,0.505291005291005
"2017",4,73.7,0.600529100529101
"2019",6,82.5,0.743386243386243
"2021",3,82.1,0.494708994708995
"2022",5,79,0.801587301587302
"2023",1,79.3,0.666666666666667
"2025",7,80.1,0.685185185185185
"2042",6,79.6,0.746031746031746
"2044",2,75.7,0.701058201058201
"2058",1,85.1,0.703703703703704
"2066",7,82.2,0.944444444444444
"2069",1,76.8,0.740740740740741
"2072",5,75.1,0.693121693121693
"2085",5,80.3,0.843915343915344
"2096",4,74.7,0.523809523809524
"2103",4,81,0.716931216931217
"2117",3,79,0.637566137566138
"2120",1,72.8,0.788359788359788
"2129",6,81.3,0.994708994708995
"2257",4,78.4,0.62962962962963
"2261",5,74.9,0.695767195767196
"2263",7,84.6,0.76984126984127
"2284",7,75.1,0.608465608465608
"2336",5,76.5,0.761904761904762
"2338",1,76.1,0.71957671957672
"2339",4,72.3,0.624338624338624
"2344",7,74.5,0.798941798941799
"2345",6,78,0.727513227513228
"2346",7,72.2,0.777777777777778
"2348",7,79.1,0.67989417989418
"2349",6,76.8,0.788359788359788
"2353",5,84.5,0.793650793650794
"2355",1,74,0.867724867724868
"2358",7,71.8,0.529100529100529
"2359",2,83.4,0.71957671957672
"2360",2,66.9,0.457671957671958
"2364",6,79.3,0.735449735449735
"2397",3,71.5,0.69047619047619
"2404",4,73.9,0.714285714285714
"2421",4,77.3,0.740740740740741
"2426",2,73.6,0.600529100529101
"2438",6,78.9,0.682539682539683
"2442",6,74.5,0.873015873015873
"2448",3,66.9,0.544973544973545
"2467",3,74.6,0.624338624338624
"2470",1,83.2,0.711640211640212
"2476",5,73.7,0.597883597883598
"2492",5,79.3,0.73015873015873
"2603",7,81,0.751322751322751
"2610",2,74,0.666666666666667
"2611",1,68.1,0.626984126984127
"2615",4,84.5,0.587301587301587
"2617",3,83,0.751322751322751
"2677",1,65.7,0.584656084656085
"2678",5,63.6,0.772486772486772
"2679",2,67.6,0.632275132275132
"2681",3,70.6,0.664021164021164
"2683",7,60.2,0.624338624338624
"2685",4,67.7,0.542328042328042
"2686",6,67.7,0.515873015873016
"2687",5,70.5,0.825396825396825
"2693",3,63,0.462962962962963
"2694",4,62.6,0.521164021164021
"2695",2,53.5,0.396825396825397
"2696",1,56.6,0.473544973544974
"2699",2,64.4,0.468253968253968
"2702",4,76.5,0.547619047619048
"2703",3,57.8,0.566137566137566
"2730",2,66.4,0.465608465608466
"2733",6,55,0.584656084656085
"2758",3,68.4,0.714285714285714
"2760",1,64,0.526455026455027
"2782",7,67.5,0.568783068783069
"2800",2,72.7,0.80952380952381
"2910",3,76,0.558201058201058
"2923",5,69,0.743386243386243
"2941",1,74.7,0.624338624338624
"2945",6,69,0.693121693121693
"2959",7,69.4,0.735449735449735
"2963",6,72.8,0.804232804232804
"2964",5,59.4,0.55026455026455
"2965",7,71.2,0.756613756613757
"2970",4,67.8,0.441798941798942
"3007",2,35.8,0.396825396825397
"3008",6,50.3,0.626984126984127
"3012",3,39.9,0.478835978835979
"3013",2,46.6,0.494708994708995
"3016",7,61.8,0.753968253968254
"3017",4,59.5,0.515873015873016
"3020",7,44.6,0.751322751322751
"3023",1,43,0.425925925925926
"3025",3,50.8,0.568783068783069
"3027",3,67.2,0.650793650793651
"3028",4,57.5,0.62962962962963
"3029",6,41.5,0.492063492063492
"3034",5,49.2,0.492063492063492
"3035",1,39,0.468253968253968
"3036",7,49.1,0.568783068783069
"3037",6,68.3,0.817460317460317
"3039",5,63.9,0.761904761904762
"3040",4,45,0.563492063492063
"3041",3,60.5,0.748677248677249
"3042",2,56.3,0.58994708994709
"3043",1,62.2,0.547619047619048
"3231",5,37.3,0.664021164021164
"3237",1,49.4,0.526455026455027
"3243",4,52.9,0.71957671957672
"3251",2,59.6,0.600529100529101
"3261",5,45.3,0.534391534391534
"3272",7,52.5,0.502645502645503
"3282",5,60.5,0.566137566137566
"3285",6,42.7,0.67989417989418
"3332",4,57.6,0.738095238095238
"3334",6,50.2,0.664021164021164
"3351",3,45.1,0.30952380952381
"3354",6,62.2,0.671957671957672
"3356",2,51.2,0.656084656084656
"3359",2,37.8,0.373015873015873
"3361",6,37.5,0.328042328042328
"3363",4,63,0.735449735449735
"3364",5,41,0.436507936507937
"3366",5,60.8,0.785714285714286
"3371",7,42.3,0.433862433862434
"3373",4,43.9,0.0634920634920635
"3374",1,69.4,0.677248677248677
"3375",7,64.7,0.605820105820106
"3378",2,38,0.354497354497354
"3381",3,41.6,0.362433862433862
"3384",1,34.8,0.328042328042328
"3385",5,58,0.732804232804233
"3387",1,38,0.396825396825397
"3388",2,70.1,0.608465608465608
"3409",7,42.2,0.378306878306878
"3440",1,40.3,0.452380952380952
"3450",6,44,0.447089947089947
"3459",5,40.8,0.558201058201058
"3465",4,42.6,0.404761904761905
"3550",6,35.8,0.277777777777778
"3600",1,37.1,0.619047619047619
"3601",3,59.9,0.76984126984127
"3661",4,53.5,0.402116402116402
"3662",3,43.8,0.314814814814815
"3667",7,43.9,0.851851851851852
"3675",7,46,0.404761904761905
"3678",7,35.3,0.523809523809524
"3679",3,32.9,0.373015873015873
"3680",5,38.1,0.558201058201058
"3684",7,33,0.335978835978836
"3688",7,36.8,0.492063492063492
"3689",3,39.3,0.420634920634921
"3690",2,24.9,0.161375661375661
"3691",6,38.7,0.431216931216931
"3695",2,35.4,0.476190476190476
"3696",5,30.5,0.515873015873016
"3701",7,32.7,0.478835978835979
"3702",2,26.8,0.547619047619048
"3704",3,30.7,0.417989417989418
"3705",1,30.3,0.484126984126984
"3706",5,14.4,0.0846560846560847
"3707",4,26.2,0.486772486772487
"3709",2,29.5,0.616402116402116
"3710",1,33.2,0.423280423280423
"3712",3,32.6,0.28042328042328
"3714",1,38.3,0.650793650793651
"3716",3,46.9,0.574074074074074
"3717",4,23.1,0.346560846560847
"3733",6,35,0.526455026455027
"3740",4,33.7,0.396825396825397
"3744",1,35.7,0.486772486772487
"3789",4,42.7,0.558201058201058
"3933",4,36.3,0.283068783068783
"3938",6,40.5,0.357142857142857
"3951",5,43,0.343915343915344
"3954",6,23.9,0.19047619047619
"3958",2,37.5,0.558201058201058
"3",7,28.9,0.520215633423181
"4",3,33.8,0.318059299191375
"8",1,27.6,0.44743935309973
"9",2,31.6,0.471698113207547
"10",4,37.2,0.455525606469003
"13",6,32.8,0.347708894878706
"15",2,25.3,0.423180592991914
"16",1,28.8,0.291105121293801
"17",4,18.8,0.307277628032345
"20",6,33.6,0.226415094339623
"21",4,37,0.571428571428571
"22",2,30.9,0.54177897574124
"23",1,25.7,0.334231805929919
"31",5,35.5,0.584905660377358
"32",3,23.9,0.460916442048518
"34",2,31.3,0.196765498652291
"37",5,29.7,0.970350404312669
"38",6,31,0.256064690026954
"52",5,23.6,0.339622641509434
"54",7,32.3,0.466307277628032
"58",7,33,0.404312668463612
"68",7,30.4,0.38544474393531
"69",6,19,0.431266846361186
"89",6,32.9,0.323450134770889
"92",3,34.8,0.404312668463612
"231",5,35.2,0.601078167115903
"243",3,26.6,0.407008086253369
"252",5,23.6,0.417789757412399
"256",1,32.4,0.46900269541779
"332",4,35.3,0.606469002695418
"342",1,6.7,0.129380053908356
"343",4,20.2,0.215633423180593
"347",2,26.8,0.371967654986523
"348",4,33.4,0.450134770889488
"353",5,16.5,0.336927223719677
"357",5,34,0.55256064690027
"358",5,17.2,0.323450134770889
"359",7,1.2,0.102425876010782
"360",4,14.6,0.191374663072776
"361",6,9.7,0.150943396226415
"363",2,12.8,0
"364",1,31,0.46900269541779
"365",7,2.6,0.045822102425876
"370",4,32.6,0.185983827493261
"373",6,9.7,0.0970350404312668
"374",5,18.1,0.31266846361186
"385",6,40.4,0.54177897574124
"388",3,15.2,0.185983827493261
"389",3,26.6,0.361185983827493
"406",6,16.9,0.285714285714286
"412",2,10.9,0.196765498652291
"428",3,11.8,0.15633423180593
"529",7,26.2,0.261455525606469
"540",2,40.2,0.485175202156334
"563",3,41.5,0.415094339622642
"579",1,32.8,0.345013477088949
"586",7,42.8,0.533692722371968
"654",5,45,0.455525606469003
"655",2,34.7,0.309973045822102
"657",3,44.3,0.539083557951482
"663",6,48,0.30188679245283
"668",5,35.4,0.444743935309973
"670",1,32.5,0.668463611859838
"673",7,44.4,0.247978436657682
"678",5,39.1,0.369272237196765
"679",2,57.3,0.442048517520216
"680",1,44.5,0.355795148247978
"681",1,35.4,0.342318059299191
"683",5,39.1,0.388140161725067
"684",7,47.6,0.471698113207547
"685",4,56.4,0.347708894878706
"686",4,39.3,0.21832884097035
"700",6,44.1,0.377358490566038
"701",6,42.6,0.334231805929919
"707",6,36.1,0.433962264150943
"739",7,37.4,0.334231805929919
"849",2,57.8,0.345013477088949
"850",7,51.2,0.493261455525606
"852",1,56.5,0.646900269541779
"889",3,36.3,0.390835579514825
"890",3,42.4,0.334231805929919
"899",4,35.6,0.450134770889488
"900",2,30.5,0.380053908355795
"910",1,52.1,0.466307277628032
"915",4,48.3,0.277628032345013
"917",2,54.8,0.595687331536388
"972",3,56.5,0.371967654986523
"973",3,60.3,0.504043126684636
"994",6,53,0.401617250673854
"996",5,45.6,0.428571428571429
"1002",4,44.9,0.404312668463612
"1004",5,37.2,0.380053908355795
"1005",3,53.2,0.442048517520216
"1007",4,43.2,0.339622641509434
"1008",5,52.9,0.39622641509434
"1009",1,67.3,0.442048517520216
"1013",1,54.9,0.439353099730458
"1015",2,50.1,0.412398921832884
"1018",6,52.2,0.463611859838275
"1021",3,39.2,0.245283018867925
"1023",3,71.2,0.587601078167116
"1025",2,73.6,0.657681940700809
"1027",1,54.8,0.452830188679245
"1033",6,54.7,0.45822102425876
"1037",7,50.9,0.309973045822102
"1041",6,45.3,0.404312668463612
"1043",7,49.9,0.237196765498652
"1060",7,60.9,0.477088948787062
"1068",2,39.8,0.199460916442049
"1072",4,51.9,0.234501347708895
"1153",4,63.9,0.320754716981132
"1159",1,49.8,0.212938005390836
"1160",3,45,0.274932614555256
"1163",4,33.7,0.676549865229111
"1168",2,70.1,0.490566037735849
"1187",5,55.7,0.442048517520216
"1195",7,45.9,0.366576819407008
"1291",5,52.1,0.633423180592992
"1324",7,62.6,0.53099730458221
"1327",6,77.6,0.816711590296496
"1329",6,45.3,0.479784366576819
"1330",1,63.1,0.482479784366577
"1331",7,56.1,0.598382749326146
"1335",1,46.2,0.433962264150943
"1336",3,51.1,0.571428571428571
"1338",3,49.9,0.334231805929919
"1340",2,55.5,0.30188679245283
"1341",1,71.1,0.795148247978437
"1342",3,73.7,0.547169811320755
"1345",2,65.5,0.509433962264151
"1347",4,50.3,0.369272237196765
"1349",5,49.7,0.404312668463612
"1350",5,77.1,0.692722371967655
"1355",4,58.6,0.380053908355795
"1357",2,79.2,0.730458221024259
"1358",6,52,0.54177897574124
"1359",1,63.8,0.506738544474393
"1360",5,48.9,0.371967654986523
"1361",7,73.4,0.68733153638814
"1362",6,57.1,0.881401617250674
"1377",1,63.8,0.62533692722372
"1388",6,58.4,0.652291105121294
"1392",4,55.2,0.477088948787062
"1403",5,60.9,0.676549865229111
"1405",7,75.7,0.765498652291105
"1531",2,47.3,0.45822102425876
"1534",4,74.8,0.557951482479784
"1540",3,68.5,0.590296495956873
"1581",7,45.5,0.433962264150943
"1666",3,76.8,0.576819407008086
"1669",1,76.9,0.765498652291105
"1670",2,77.1,0.455525606469003
"1674",4,73.3,0.520215633423181
"1681",2,71.4,0.665768194070081
"1684",1,75.6,0.76010781671159
"1691",5,72.6,0.477088948787062
"1692",7,77.4,0.870619946091644
"1693",3,70.1,0.587601078167116
"1694",6,80.3,0.93800539083558
"1695",6,81,0.636118598382749
"1696",1,70.8,0.628032345013477
"1699",5,81.8,0.738544474393531
"1709",4,78.6,0.69811320754717
"1713",4,71.2,0.695417789757412
"1715",5,81.6,0.803234501347709
"1718",2,77.9,0.838274932614555
"1723",7,78.4,0.819407008086253
"1726",1,73.3,0.749326145552561
"1735",3,69.5,0.611859838274933
"1739",7,74.8,0.900269541778976
"1740",3,79.3,0.652291105121294
"1744",2,63.7,0.824797843665768
"1752",3,67.9,0.61455525606469
"1874",6,80.4,0.663072776280323
"1891",4,72,0.574123989218329
"1906",7,81,0.940700808625337
"1910",2,64.9,0.719676549865229
"1936",6,75.3,0.536388140161725
"1937",5,80.3,0.633423180592992
"1995",6,69.9,0.676549865229111
"1996",7,74.9,0.606469002695418
"1997",5,67,0.754716981132076
"1998",3,82.1,0.601078167115903
"2000",5,82,0.714285714285714
"2004",3,77,0.539083557951482
"2005",1,70.1,0.571428571428571
"2006",7,80.3,0.867924528301887
"2007",2,77.3,0.571428571428571
"2008",5,71,0.654986522911051
"2009",6,71.8,0.808625336927224
"2011",6,71.8,0.690026954177898
"2014",2,81.2,0.679245283018868
"2018",2,83.7,0.517520215633423
"2020",3,81.6,0.62533692722372
"2024",6,83.2,0.657681940700809
"2038",4,74,0.636118598382749
"2055",1,75.6,0.539083557951482
"2070",2,72.8,0.668463611859838
"2071",5,67.6,0.657681940700809
"2106",1,82.3,0.716981132075472
"2119",4,67.8,0.579514824797844
"2121",3,71.2,0.55256064690027
"2258",4,76.6,0.436657681940701
"2259",5,71.4,0.754716981132076
"2270",7,82,0.741239892183288
"2282",4,72.6,0.867924528301887
"2287",1,82.4,0.827493261455526
"2293",7,68.5,0.452830188679245
"2329",4,81.1,0.929919137466307
"2337",3,75,0.595687331536388
"2340",1,73,0.633423180592992
"2341",7,71.8,0.628032345013477
"2342",4,77.2,0.563342318059299
"2343",3,78.7,0.39622641509434
"2347",6,80.8,0.830188679245283
"2350",5,77.5,0.595687331536388
"2351",4,78.3,0.584905660377358
"2352",7,77.8,0.654986522911051
"2354",6,84.2,0.681940700808625
"2356",2,76.3,0.611859838274933
"2357",6,76.9,0.657681940700809
"2361",7,72.9,1
"2362",3,80,0.533692722371968
"2363",4,80.5,0.439353099730458
"2365",7,82.7,0.765498652291105
"2367",3,79.3,0.493261455525606
"2379",2,72.7,0.474393530997305
"2437",6,73.9,0.663072776280323
"2450",2,75.5,0.590296495956873
"2452",4,79.2,0.520215633423181
"2456",5,76,0.533692722371968
"2479",5,80.5,0.636118598382749
"2485",1,77.8,0.665768194070081
"2486",5,82,0.816711590296496
"2488",1,77.3,0.716981132075472
"2493",1,69.9,0.641509433962264
"2620",2,84,0.514824797843666
"2630",7,82.4,0.690026954177898
"2639",1,75.3,0.544474393530997
"2642",2,83.2,0.44743935309973
"2680",5,70,0.819407008086253
"2682",5,76.3,0.679245283018868
"2684",5,71.2,0.746630727762803
"2688",1,76.9,0.865229110512129
"2689",4,68.3,0.649595687331536
"2690",2,67,0.800539083557951
"2691",1,77.6,0.762803234501348
"2692",6,73.8,0.787061994609164
"2697",3,69.6,0.776280323450135
"2698",7,79.5,0.83288409703504
"2700",3,60.8,0.690026954177898
"2701",2,69.3,0.679245283018868
"2735",6,70.9,0.805929919137466
"2750",7,75.5,0.92722371967655
"2774",3,68.7,0.746630727762803
"2780",4,70.7,0.498652291105121
"2788",4,70.8,0.824797843665768
"2789",1,72.7,0.708894878706199
"2793",4,70,0.654986522911051
"2911",6,75.2,0.787061994609164
"2924",1,74.3,0.711590296495957
"2926",3,74.6,0.929919137466307
"2933",4,59.6,0.676549865229111
"2937",5,64,0.609164420485175
"2940",7,71.6,0.816711590296496
"2946",7,67.8,0.676549865229111
"2948",3,70.1,0.568733153638814
"2954",6,62.9,0.730458221024259
"2968",2,79.2,0.735849056603774
"3005",2,74.6,0.533692722371968
"3009",6,48.9,0.754716981132076
"3010",1,58,0.714285714285714
"3011",6,73.6,0.900269541778976
"3014",4,67.5,0.636118598382749
"3015",7,71,0.870619946091644
"3018",2,61.9,0.506738544474393
"3019",7,54.4,0.68733153638814
"3021",5,59.5,0.708894878706199
"3022",3,47.9,0.638814016172507
"3024",4,52.3,0.617250673854447
"3026",2,63.3,0.69811320754717
"3030",1,73.7,0.528301886792453
"3031",2,66.9,0.719676549865229
"3032",2,50.8,0.716981132075472
"3033",4,57.2,0.703504043126685
"3038",5,54.5,0.652291105121294
"3077",6,70,0.757412398921833
"3089",4,69.2,0.568733153638814
"3094",5,68.8,0.727762803234501
"3099",3,61.9,0.633423180592992
"3100",5,50.1,0.649595687331536
"3103",3,61.9,0.638814016172507
"3117",3,66.6,0.784366576819407
"3224",6,53.1,0.636118598382749
"3226",7,48.7,0.776280323450135
"3235",1,68.3,0.68733153638814
"3242",7,75.3,0.735849056603774
"3252",6,54,0.673854447439353
"3331",7,47.9,0.323450134770889
"3345",1,50.7,0.568733153638814
"3348",3,38,0.598382749326146
"3349",2,54.7,0.700808625336927
"3350",1,55.9,0.776280323450135
"3352",2,39,0.611859838274933
"3353",2,41.7,0.544474393530997
"3355",6,33.9,0.490566037735849
"3357",1,33.2,0.622641509433962
"3358",6,46.1,0.711590296495957
"3360",3,49.2,0.700808625336927
"3362",6,40.5,0.641509433962264
"3365",2,32.6,0.358490566037736
"3367",1,33.4,0.611859838274933
"3368",5,33.6,0.555256064690027
"3369",6,37.8,0.598382749326146
"3370",1,42,0.811320754716981
"3372",7,52.5,0.735849056603774
"3376",3,43.1,0.606469002695418
"3377",4,44.2,0.121293800539084
"3379",4,53.5,0.536388140161725
"3380",7,36.3,0.525606469002695
"3382",4,37.2,0.566037735849057
"3383",5,40.8,0.482479784366577
"3386",7,44.5,0.579514824797844
"3411",4,38.6,0.560646900269542
"3429",2,40.4,0.636118598382749
"3451",5,42.2,0.547169811320755
"3551",3,55.8,0.450134770889488
"3603",1,31.8,0.455525606469003
"3604",7,34.7,0.544474393530997
"3608",5,25.2,0.474393530997305
"3681",3,28.1,0.638814016172507
"3682",4,36.1,0.495956873315364
"3683",3,41.9,0.838274932614555
"3685",3,37.1,0.355795148247978
"3686",6,39,0.622641509433962
"3687",7,34.8,0.382749326145553
"3692",5,39.5,0.622641509433962
"3693",6,39.6,0.574123989218329
"3694",4,36,0.442048517520216
"3697",2,36,0.23989218328841
"3698",5,41.9,0.606469002695418
"3699",4,35.5,0.582210242587601
"3700",5,46.3,0.320754716981132
"3703",6,50.4,0.280323450134771
"3708",1,36.1,0.463611859838275
"3711",1,41.8,0.390835579514825
"3713",7,38.1,0.506738544474393
"3715",3,58.2,0.690026954177898
"3718",6,46.6,0.485175202156334
"3747",2,43.3,0.536388140161725
"3766",5,46.4,0.83288409703504
"3911",7,38.4,0.606469002695418
"3914",4,51.2,0.703504043126685
"3919",5,35.3,0.557951482479784
"3920",2,17.9,0.420485175202156
"3923",7,37.2,0.212938005390836
"3935",1,42,0.638814016172507
"3942",2,35.2,0.363881401617251
"3949",3,28,0.299191374663073
"4006",1,35.4,0.512129380053908
"4016",4,53.3,0.622641509433962
